id,source_id,name,type_name,secteur_chefferie_commune_id
3718,4003,MWIN-DILOMB,G,430
3719,4004,MWIN-DJUNGU,G,430
3720,4005,MWIN-KAPEND,G,430
3721,4006,MWIN-MEN,G,430
3722,4007,NDOLO,G,430
3723,4008,NGANGA MUTOKA,G,430
3724,4010,KAKOPE,G,431
3725,4011,KALOVA,G,431
3726,4012,KAPEPELA,G,431
3727,4013,KASHINDA,G,431
3728,4014,KATAOLA,G,431
3729,4015,KAZOVU,G,431
3730,4016,MUPACH,G,431
3731,4017,MWIN CHAMB,G,431
3732,4018,MWIN JIMB,G,431
3733,4019,MWIN KATOK,G,431
3734,4020,MWIN KAVUMB,G,431
3735,4021,MWIN MPEMB,G,431
3736,4022,MWIN MUKAMBU,G,431
3737,4023,MWIN NDJAMB,G,431
3738,4024,NFUMU MBAND,G,431
3739,4025,NFUMU MUJING,G,431
3740,4026,NFUMU TSHIMBUNDU,G,431
3741,4027,TOLOLA,G,431
3742,4028,KAMPEU,G,432
3743,4029,KASOMBOJAN,G,432
3744,4030,KEUL,G,432
3745,4031,MUTSHIJI-A-NAM,G,432
3746,4032,MWIN KAPIL,G,432
3747,4033,NFUMU AUZU,G,432
3748,4034,NJIK KALEND,G,432
3749,4035,RUPWAPU,G,432
3750,4036,SAMUSAMBU,G,432
3751,4037,TSHINGWELE,G,432
3752,4038,TSHIRUNGIL,G,432
3753,4039,KAMWANDA,G,433
3754,4040,KATALA,G,433
3755,4041,LUMBIMBO,G,433
3756,4042,TSHITALIKA,G,433
3757,4043,KABWEBWE,G,434
3758,4044,LONGESA,G,434
3759,4045,NDJAMBA,G,434
3760,4046,SANDAMBI,G,434
3761,4047,SAPINDJI,G,434
3762,4048,SATHIMBU,G,434
3763,4049,SAYIMBWANDA,G,434
3764,4050,TSHIKWEJI,G,434
3765,4051,TSHIMBINDU,G,434
3766,4009,KAHANDE,G,435
3767,4052,MBOKO,G,436
3768,4053,MFUM KAZAJ,G,436
3769,4054,MFUM MUJING,G,436
3770,4055,MWIN KATENG,G,436
3771,4056,NSENYEU,G,436
3772,4057,TSHIBWIKA,G,436
3773,4058,MUPWELETE,G,437
3774,4059,MWIN LUEU,G,437
3775,4060,MWIN YAMBO,G,437
3776,4061,SANGATSHILA,G,437
3777,4062,TSHALA,G,437
3778,4063,MPAYE,G,438
3779,4064,MULIMI,G,438
3780,4065,MUNGA,G,438
3781,4066,MWISHI,G,438
3782,4067,BALEO,G,439
3783,4068,KABULA,G,439
3784,4069,KASINGE,G,439
3785,4070,MALOBA(BABINGA),G,439
3786,4071,MBAO ZOA,G,439
3787,4072,MBULI,G,439
3788,4073,BENE FIEF,G,440
3789,4074,KYOKO NYUMBA,G,440
3790,4075,RUTUKU,G,441
3791,4076,BAKWA MUHALA (KALUMBI),G,442
3792,4077,BENA KUNDA(MONI),G,442
3793,4078,BONDO,G,442
3794,4079,FATUMA,G,442
3795,4080,KASANGA MTOA,G,442
3796,4081,KASANGA NYEMBA,G,442
3797,4082,KINSUNKULU,G,442
3798,4083,LAMBO KATENGA,G,442
3799,4084,LAMBO KILELA,G,442
3800,4085,MAHILA,G,442
3801,4086,MIKETO,G,442
3802,4087,MUGONDA,G,442
3803,4088,MULOLWA,G,442
3804,4089,TUMBWE FIEF(KOKI),G,442
3805,4090,BAHELA,G,443
3806,4091,BAKWA KYAZI,G,443
3807,4092,BAKWA NYAMI,G,443
3808,4093,BAKWE ZIMU,G,443
3809,4094,BASONGO,G,443
3810,4095,BENA KALUNGA,G,443
3811,4096,BENA KALUNGU,G,443
3812,4097,BENA KUNDA,G,443
3813,4098,KASHIMBA,G,443
3814,4099,MULIMI,G,443
3815,4100,MWANGE,G,443
3816,4101,WENGENYA,G,443
3817,4102,KALONDA,G,444
3818,4103,KAYAYI,G,444
3819,4104,KILOSHI,G,444
3820,4105,KUMBI,G,444
3821,4106,WANGONGWE,G,444
3822,4107,BAYASHI,G,445
3823,4108,BENA HONGA,G,446
3824,4109,BENA NYEMBO,G,446
3825,4110,LUBUNDA,G,447
3826,4111,MAMBWE,G,448
3827,4112,MUHONA,G,449
3828,4113,BANGO BANGO,G,450
3829,4114,MUHONA YA SEYA,G,450
3830,4115,WAGENIA,G,450
3831,4116,NKUVU,G,451
3832,4117,BAWEZYA,G,452
3833,4118,YAMBULA,G,452
3834,4119,BAKONGOLO,G,453
3835,4120,BAVUMBU (TUTA),G,454
3836,4121,BENA NKALA,G,454
3837,4122,KAMBI,G,454
3838,4123,KIFWA,G,454
3839,4124,NGOY-A-NSANZA,G,454
3840,4125,KILUBA,G,455
3841,4126,KADILO KALOMBO,G,456
3842,4127,KILULWE,G,456
3843,4128,MPIANA MBAYO,G,456
3844,4129,KABANGA,G,457
3845,4130,KAHONGO,G,457
3846,4131,KALAMATA,G,457
3847,4132,KAYUMBA,G,457
3848,4133,KAZINGU(MWIKA),G,457
3849,4134,KITENTU,G,457
3850,4135,MAMBWE,G,457
3851,4137,KYOMBO,G,458
3852,4138,NSENGA TSHIMBU,G,458
3853,4139,KALINDE,G,459
3854,2020,BATSHIKE,G,460
3855,4140,MUTAMBALA,G,459
3856,4141,BENA TANGA(KATELE),G,461
3857,4142,MUKULI,G,461
3858,4143,MUZOMBWE,G,461
3859,4144,SAKALA,G,461
3860,4145,KANSAMBALA(KAYOBWE),G,462
3861,4147,LAMBO,G,462
3862,4149,MALIBU,G,462
3863,4150,MAZONDE,G,462
3864,4151,MPALA,G,462
3865,4152,MWINDI,G,462
3866,4153,KABUNDA,G,463
3867,4154,KAMPELA,G,463
3868,4155,KAVUKWA,G,463
3869,4156,KIBIZIWA,G,463
3870,4157,MUTOMWA,G,463
3871,4158,NINGILA,G,463
3872,4159,KAPAMPA,G,464
3873,4160,KIKONGO,G,464
3874,4161,KILUNGA,G,464
3875,4162,KITENDWE,G,464
3876,4163,MOLIRO,G,464
3877,4164,MULONDE,G,464
3878,4165,MWANGE,G,464
3879,2021,BATSHIKE-SUD,G,460
3880,4166,SELEMBE,G,464
3881,4167,KABELE,G,465
3882,4168,KABWELA,G,465
3883,4169,KAMENA,G,465
3884,4170,KASENGA,G,465
3885,4171,MPENGE,G,465
3886,4172,MUPANGA,G,465
3887,4173,MWANZA,G,465
3888,4174,BAKALANGA I (MBEYA),G,466
3889,4175,BAKALANGA II (TENGU),G,466
3890,4176,BANGO BANGO,G,466
3891,4177,BASEBA,G,466
3892,4178,BENA KAHELA,G,466
3893,4179,KANUNU,G,466
3894,4180,BABINGA,G,467
3895,4181,BALUMBU,G,467
3896,4463,BABONGENA,G,468
3897,4464,BABUTE,G,468
3898,4465,BABUTUKANI,G,468
3899,4466,BANANGO,G,468
3900,4467,BATIKE,G,468
3901,4468,MANDIMBA,G,468
3902,4469,OKOKU,G,468
3903,4182,BAYORO,G,467
3904,4183,KAMANIA,G,467
3905,4205,BAHAYA,G,469
3906,4206,BAHUTCHWE,G,469
3907,4207,BASONGA,G,469
3908,4208,BASUMBA,G,469
3909,4209,BENYE  BEMBA,G,469
3910,4210,KAGULU-KAMALUNGU,G,470
3911,4211,KATEGO,G,470
3912,4212,MUGAZA,G,470
3913,4213,BAHOMBO,G,471
3914,4214,BAZOGONI,G,471
3915,4215,BENYE KABAMBARE,G,471
3916,4216,BENYE KILUNGUYE,G,471
3917,4217,BENYE NGONGO,G,471
3918,4218,BAGANAHIRI,G,472
3919,4219,KAGULU,G,472
3920,4220,LUGAMBO,G,472
3921,4221,MUGHONA,G,472
3922,4222,NONDA,G,472
3923,4223,WAGELA,G,472
3924,4224,KITABABEYA,G,473
3925,4225,MUHIYA I,G,473
3926,4226,MUHIYA II,G,473
3927,4227,KANYENGELE,G,474
3928,4228,KIBUMBA,G,474
3929,4229,MWAMBAO,G,474
3930,4235,BANGANYA,G,475
3931,4236,BAOMBO,G,475
3932,4237,BIDJUNGU,G,475
3933,4238,BINAPEO,G,475
3934,4239,BINASERA,G,475
3935,4240,BISEMULU,G,475
3936,4241,KUMBA-BASOKO,G,475
3937,4242,MIKINA,G,475
3938,4243,MWENE NORD,G,475
3939,4244,MWENE SUD,G,475
3940,4245,BAKUTI,G,476
3941,4246,BALANGA,G,476
3942,4247,BAMBUTI,G,476
3943,4248,BASIKAMBA,G,476
3944,4249,BASILWAMBA,G,476
3945,4250,KEMBE,G,476
3946,4251,NGOMBE,G,476
3947,4230,KORI,G,477
3948,4231,MUKOKO,G,477
3949,4232,SENGE,G,477
3950,4233,TSHADI,G,477
3951,4234,TSHAMBI,G,477
3952,4252,KEKA,G,478
3953,4253,KULU,G,478
3954,4254,KYAMBA,G,478
3955,4255,BAIKA,G,478
3956,4256,KASENGA,G,478
3957,4257,LANGWA,G,478
3958,4258,LUKUNGU,G,478
3959,4259,MPANDE,G,478
3960,4265,BANGIA,G,479
3961,4266,BENYE MBALE,G,479
3962,4267,KABANGA I,G,479
3963,4268,KABANGA II,G,479
3964,4269,KABONDO,G,479
3965,4270,KANKUMBA,G,479
3966,4271,KIHOGO,G,479
3967,4272,KIMBULU,G,479
3968,4273,KUNGA,G,479
3969,4274,KYANDAY,G,479
3970,4275,LUBAMBA,G,479
3971,4276,LUSAKI,G,479
3972,4277,MUKUNGU,G,479
3973,4278,MUSAMBI,G,479
3974,4279,MWENDJE,G,479
3975,4280,NKUNGWA,G,479
3976,4281,SENGA,G,479
3977,4282,YENGO,G,479
3978,4283,BENYE  NGONGO,G,480
3979,4284,BENYE SOMPO,G,480
3980,4285,BUNGONGWE,G,480
3981,4286,BUSHIBA,G,480
3982,4287,LOENGO I,G,480
3983,4288,LOENGO II,G,480
3984,4289,LULENGE,G,480
3985,4290,LUSANGAY,G,480
3986,4291,MALALE,G,480
3987,4292,MOWE,G,480
3988,4293,MUHASA,G,480
3989,4294,MULEMBA,G,480
3990,4347,KALA I,G,481
3991,4348,KALA II,G,481
3992,4349,KANTONDO,G,481
3993,4350,KANYOE,G,481
3994,4351,LONGA MWEHO,G,481
3995,4352,MILEMBA,G,481
3996,4353,MUTINTA,G,481
3997,4354,MWIMBA,G,481
3998,4355,SAMBWE,G,481
3999,4356,YOBWE,G,481
4000,4295,BIALI,G,482
4001,4296,KANZALI,G,482
4002,4297,KASADI,G,482
4003,4298,LUFUMBE,G,482
4004,4299,MATENDE,G,482
4005,4300,MILOBO,G,482
4006,4301,MVANGA,G,482
4007,4302,TUSANYA,G,482
4008,4341,DONGO,G,482
4009,4357,AMBA II,G,483
4010,4358,AMBA I,G,483
4011,4359,BAZILANGUVU I,G,483
4012,4360,BAZILANGUVU II,G,483
4013,4361,BENYE BUKUNDI,G,483
4014,4362,BENYE KUNDA,G,483
4015,4363,BENYE MAHANGA,G,483
4016,4364,BENYE MUHO,G,483
4017,4365,BENYE MUSOWA,G,483
4018,4366,KIHONGA,G,483
4019,4367,LUKENGE,G,483
4020,4368,MABAMBA,G,483
4021,4369,MIRUHU,G,483
4022,4370,MUKUBA,G,483
4023,4371,MWAMBAO I,G,483
4024,4372,MWAMBAO II,G,483
4025,4373,NGWADI,G,483
4026,4303,BENYE BADILE,G,484
4027,4304,BENYE KANYEMBWA,G,484
4028,4305,BENYE KIKA,G,484
4029,4306,BENYE MATUMBI,G,484
4030,4307,BENYE MBAYO,G,484
4031,4308,BENYE NGUNDU,G,484
4032,4309,BENYE SANGWA,G,484
4033,4310,BENYE ZILANGE,G,484
4034,4311,BILUMBILO,G,484
4035,4312,KAYOO,G,484
4036,4313,KILIMBA,G,484
4037,4314,KIYABWE,G,484
4038,4315,MIABE,G,484
4039,4316,MILELE,G,484
4040,4317,MILUU,G,484
4041,4318,MIMBANGALA,G,484
4042,4319,MITANDA,G,484
4043,4320,VILA WATU,G,484
4044,4321,KABOMBO,G,485
4045,4322,KABUNDI,G,485
4046,4323,KASANKI,G,485
4047,4324,KYESE,G,485
4048,4325,LUNGAMBI,G,485
4049,4326,MANDA,G,485
4050,4374,ITCHIMA,G,486
4051,4375,KAHELA,G,486
4052,4376,KASUBI,G,486
4053,4377,KATCHA,G,486
4054,4378,KATEMBO,G,486
4055,4379,KISANDJI,G,486
4056,4380,LANGILWA,G,486
4057,4381,MWANGA,G,486
4058,4382,PUTILA,G,486
4059,4383,SUNGU,G,486
4060,4384,TUBUKU,G,486
4061,4385,AMBO,G,487
4062,4386,BAYA I,G,487
4063,4387,BAYA II,G,487
4064,4388,KIBANGU,G,487
4065,4389,KWANGA,G,487
4066,4390,MBAA,G,487
4067,4391,MBICHI,G,487
4068,4392,MBUTU,G,487
4069,4393,MIRUNDU,G,487
4070,4394,MUMBA,G,487
4071,4395,SANGWA,G,487
4072,4396,SAUMBI,G,487
4073,4397,TSHELA,G,487
4074,4327,KABANDA,G,488
4075,4328,KIMASA,G,488
4076,4329,LUGULU,G,488
4077,4330,MAKO,G,488
4078,4331,MUSENGIA,G,488
4079,4332,NTUITE,G,488
4080,4398,KEKONDA,G,489
4081,4399,KESANGA,G,489
4082,4400,LIKERI,G,489
4083,4401,LUKONGE,G,489
4084,4402,MABILA,G,489
4085,4403,MAKUNDA,G,489
4086,4404,MUKEMBE,G,489
4087,4405,NGOMBE,G,489
4088,4406,TUMBINGA,G,489
4089,4407,DENGE,G,490
4090,4408,WENGA,G,490
4091,4409,DIKUNGU,G,490
4092,4410,DIMANGA,G,490
4093,4411,EWANGO,G,490
4094,4412,LOKENYE,G,490
4095,4413,OYE,G,490
4096,4414,BAMBO,G,491
4097,4415,BATAMBA,G,491
4098,4416,EWANGI,G,491
4099,4417,LOLE,G,491
4100,4418,LUHATA,G,491
4101,4419,MBUU,G,491
4102,4420,KANGI,G,492
4103,4421,KEMBE,G,492
4104,4422,LUKANGU,G,492
4105,4423,OHAMBE,G,492
4106,4424,UVUDU,G,492
4107,4425,VIAMBA,G,492
4108,4426,WATAMBULU,G,492
4109,4427,DIFUMA I,G,493
4110,4428,ESELO,G,493
4111,4429,MANGA,G,493
4112,4430,UKUNA,G,493
4113,4431,UTSHU,G,493
4114,4432,WUNDU,G,493
4115,4433,YENGE,G,493
4116,4470,OSELE,G,468
4117,4436,BABOKOTE,G,494
4118,4438,KALOMBENYAMA,G,494
4119,4451,BABOGOMBE I,G,494
4120,4452,BABOGOMBE II,G,494
4121,4453,BABONDJELE,G,494
4122,4454,BABUNDJI,G,494
4123,4455,BABUSOKO,G,494
4124,4456,BAMANDEA,G,494
4125,4457,BANALI,G,494
4126,4458,BANENU,G,494
4127,4459,KAYUMBA,G,494
4128,4460,MISINGI,G,494
4129,4461,MUKWANYAMA,G,494
4130,4462,MUSAFIRI,G,494
4131,4473,BATOBA,G,495
4132,4474,ISANGA,G,495
4133,4475,KABESA,G,495
4134,4477,MUNUA,G,495
4135,4478,NZELU,G,495
4136,4480,JUA,G,496
4137,4481,KEIGO,G,496
4138,4482,MEYA,G,496
4139,4483,MISISI,G,496
4140,4484,NANGI,G,496
4141,4485,NKUKU,G,496
4142,4486,NSANGE,G,496
4143,4487,SALU,G,496
4144,4488,ULIMBA,G,496
4145,4489,ZILI,G,496
4146,4490,BABONGOLO,G,497
4147,4491,BAUSE I,G,497
4148,4492,BAUSE II,G,497
4149,4493,KASIELE,G,497
4150,4494,KYUMIA,G,497
4151,4495,MOMBO,G,497
4152,4496,MUBAKE,G,497
4153,4497,BABONGOLO,G,498
4154,4498,IKINGA,G,498
4155,4499,KINKALO,G,498
4156,4500,LILA,G,498
4157,4501,NSANGULI,G,498
4158,4504,BANAMUKULUMANYA,G,499
4159,4519,BABOGOMBE,G,499
4160,4520,BABONGENA,G,499
4161,4521,BANAMEA,G,499
4162,4522,BANYAMULEMBE,G,499
4163,4523,BATIAGELE,G,499
4164,4524,BABAUME,G,500
4165,4525,BABIMBI,G,500
4166,4526,BANGANDULA II,G,500
4167,4506,BANABOLELIA,G,501
4168,4507,BASUPALA,G,501
4169,4508,BATIAKADJIA,G,501
4170,4509,BATIKABUSALI,G,501
4171,4510,BATIKALIBA,G,501
4172,4511,BINAMUKUNDJI,G,501
4173,4512,BINAWALU,G,501
4174,4513,KASELA,G,501
4175,4514,MBULA MABULU,G,501
4176,4515,MITAKULU,G,501
4177,4516,OVASINO,G,501
4178,4517,TUBILA,G,501
4179,4518,ULINDI,G,501
4180,4527,BUNYUKA,G,502
4181,4528,ISALE-BULAMBO,G,502
4182,4529,ISALE-KASONGWERE,G,502
4183,4530,ISALE-VUHOVI,G,502
4184,4531,MALIO,G,502
4185,4532,MASIKI-KALONGE,G,502
4186,4533,MASIKI-VAYANA,G,502
4187,4534,BAMBUBA-KISSIKI,G,503
4188,4535,BANANDE-KAINAMA,G,503
4189,4536,BASWAGHA-MADIWE,G,503
4190,4537,BATANGI MBAU,G,503
4191,4538,BANIANGALA,G,504
4192,4539,BASONGORA,G,504
4193,4540,BOLEMA,G,504
4194,4541,BULIKI,G,504
4195,4542,MALAMBO,G,504
4196,4543,BAHUMU,G,505
4197,4544,BATALINGA,G,505
4198,4545,BAWISA,G,505
4199,4546,BUHIMBA,G,506
4200,4547,LUENGE,G,506
4201,4548,TAMA,G,506
4202,4549,UTWE,G,506
4203,4550,BABIKA,G,507
4204,4551,BAPAITUMBA,G,507
4205,4552,BAPAKOMBE,G,507
4206,4553,BAPUKARA,G,507
4207,4554,BAREDJE,G,507
4208,4555,BATIKE,G,507
4209,4556,BUKENYE,G,508
4210,4557,BULENGYA,G,508
4211,4558,BUYORA,G,508
4212,4559,LUONGO,G,508
4213,4560,MANZIA,G,508
4214,4561,MUHOLA,G,508
4215,4562,MWENYE,G,508
4216,4563,NGULO,G,508
4217,4593,BINZA,G,509
4218,4594,BUKOMA,G,509
4219,4564,ITALA,G,510
4220,4565,MBULIE,G,510
4221,4566,MUSINDI,G,510
4222,4572,KAMURONZA,G,511
4223,4573,MUPFUNI/KARUBA,G,511
4224,4574,MUPFUNI/KIBABI,G,511
4225,4575,MUPFUNI/MATANDA,G,511
4226,4576,MUPFUNI/SHANGA,G,511
4227,4577,UFAMANDU I,G,511
4228,4578,BASHALI-KAEMBE,G,512
4229,4579,BASHALI-MOKOTO,G,512
4230,4580,KAMBULE,G,513
4231,4581,KIBABI II,G,513
4232,4582,LWINDI,G,513
4233,4583,NYALIPE,G,513
4234,4584,NYAMABOKO II,G,513
4235,4585,UFAMANDU II,G,513
4236,4567,BANYUNGU,G,514
4237,4568,BAPFUNA,G,514
4238,4569,BIIRI,G,514
4239,4570,BUABO,G,514
4240,4571,NYAMABOKO I,G,514
4241,4586,BUVIRA,G,515
4242,4587,KIBATI,G,515
4243,4588,MUDJA,G,515
4244,4589,MUNIGI,G,515
4245,4590,RUSAYO,G,515
4246,4591,BUHUMBA,G,515
4247,4592,KIBUMBA,G,515
4248,4595,BUSANZA,G,509
4249,4596,BWEZA,G,509
4250,4597,JOMBA,G,509
4251,4598,KISIGARI,G,509
4252,4599,RUGARI,G,509
4253,4600,BAMBO,G,516
4254,4601,BISHUSHA,G,516
4255,4602,BUKOMBO,G,516
4256,4603,KANYABAYONGA,G,516
4257,4604,KIHONDO,G,516
4258,4605,MUTANDA,G,516
4259,4606,TONGO,G,516
4260,4607,BAKANO,G,517
4261,4608,BAKONDJO,G,517
4262,4609,BAKUSU,G,518
4263,4610,BANA BANGI,G,518
4264,4611,BAPFUNA,G,518
4265,4612,IHANA,G,518
4266,4613,IKOBO,G,518
4267,4614,KISIMBA,G,518
4268,4615,LUBERIKE,G,518
4269,4616,USALA,G,518
4270,4617,UTUNDA,G,518
4271,4618,WALOA-LOANDA,G,518
4272,4619,WALOA-UROBA,G,518
4273,4620,WALOA-YUNGU,G,518
4274,4621,WASSA,G,518
4275,4622,BALISANGO,G,519
4276,4623,DENGWA,G,519
4277,4624,GBUTA,G,519
4278,4625,BANANGI,G,520
4279,4626,GURUZA,G,520
4280,4627,NGBALI,G,520
4281,4628,NGBATALA,G,520
4282,4629,BOGBASA,G,521
4283,4630,BOGEMA BONGITA,G,521
4284,4631,BOLENDE,G,521
4285,4632,BOZAGE,G,521
4286,4633,BABOA,G,522
4287,4634,BOGBOMA,G,522
4288,4635,BOGOLO,G,522
4289,4636,BOMBO TOMBO,G,522
4290,4637,ADONGO,G,523
4291,4638,AMONDO,G,523
4292,4639,BOBENGA,G,523
4293,4640,BODE,G,523
4294,4641,BODUMBE,G,523
4295,4642,BODUNGA,G,523
4296,4643,BOGULA,G,523
4297,4645,MOSWA,G,523
4298,4646,BANGBONDOLA,G,524
4299,4647,BOGBASA,G,524
4300,4648,BOSOBEA,G,524
4301,4649,ABIBI,G,525
4302,4650,ABOSO,G,525
4303,4651,BOGANGA,G,525
4304,4652,BOGBUTA,G,525
4305,4653,BOKALAKA,G,525
4306,4654,BOMBONGOLO,G,525
4307,4655,BANGAKOY,G,526
4308,4656,BOBELA,G,526
4309,4657,BOSO,G,526
4310,4658,GENZA,G,526
4311,4659,GONGEA,G,526
4312,4660,KISSE,G,526
4313,4661,MBEYA,G,526
4314,4662,MOTSAI,G,526
4315,4663,NZUDU,G,526
4316,4666,NDOROMO,G,527
4317,4667,AVURU ZERU,G,527
4318,4668,BALISANGU I,G,527
4319,4669,BALISANGU II,G,527
4320,4670,NGIMA I,G,527
4321,4671,NGIMA II,G,527
4322,4672,ZEKE ZENGBE,G,527
4323,4673,BABUYA,G,528
4324,4674,BASAPE,G,528
4325,4675,BOELIBANDA,G,528
4326,4676,BOKOYO,G,528
4327,4677,BAMELA,G,529
4328,4678,GBUDI,G,529
4329,4679,LISALA,G,529
4330,4680,MBABI,G,529
4331,4681,MBIBILI,G,529
4332,4683,MULUNDU,G,529
4333,4684,ABANGILI I,G,530
4334,4685,ABANGILI II,G,530
4335,4686,ANGBUNGA,G,530
4336,4687,ANGINDA,G,530
4337,4688,ANGODO,G,530
4338,4689,AULO,G,530
4339,4690,AZINGBO,G,530
4340,4691,HIKPILO,G,530
4341,4692,BABODE,G,531
4342,4693,BAGBAYA,G,531
4343,4694,BAMBULE I,G,531
4344,4695,BULIA NDENGE,G,531
4345,4696,GBOWE,G,531
4346,4726,BAKANGO,G,531
4347,4701,BADENGA,G,532
4348,4702,BAKANGO,G,532
4349,4703,BAMBULE II,G,532
4350,4704,BOBANGALA,G,532
4351,4705,BODOMA NZANGO,G,532
4352,4706,BOKPENDU,G,532
4353,4707,BULIA GASANA,G,532
4354,4708,BULIA VUNDA,G,532
4355,4709,BOBONGONO I,G,533
4356,4710,BOBONGONO II,G,533
4357,4711,BOIO,G,533
4358,4712,BOKALASA,G,533
4359,4713,BOKANGONDA,G,533
4360,4714,BONGAMBO,G,533
4361,4715,BONGBAMBOLI,G,533
4362,4716,BABOYO,G,534
4363,4717,BAKANGO,G,534
4364,4718,BOBWENGE,G,534
4365,4719,BOKEA,G,534
4366,4721,BONGANZI,G,534
4367,4722,BULIAKENDA,G,534
4368,4724,MAMBANGANA,G,534
4369,4728,BADUKA,G,535
4370,4729,BALAMANYA,G,535
4371,4730,BALASA,G,535
4372,4731,BANGBALA,G,535
4373,4732,BAYEBU,G,535
4374,4733,BOKOI,G,535
4375,4735,BAKITUYI,G,536
4376,4736,BAKPOKI,G,536
4377,4737,BAMBESE,G,536
4378,4738,BANGELE I,G,536
4379,4739,BANGELE II,G,536
4380,4740,BIMA,G,536
4381,4741,BABOYI,G,537
4382,4742,BABWENGE,G,537
4383,4743,BAMBWELE,G,537
4384,4744,BANGONGUO,G,537
4385,4746,AMUKUMA I,G,538
4386,4747,AMUKUMA II,G,538
4387,4748,AMUKUMA III,G,538
4388,4749,AMUKUMA IV,G,538
4389,4750,AMUKUMA V,G,538
4390,4751,AWOLO,G,538
4391,4753,BAKANGO II,G,538
4392,4754,BAKANGO III,G,538
4393,4755,BONGENGE,G,539
4394,4756,BOTANI,G,539
4395,4757,BULIA MAKPALU,G,539
4396,4758,GOGOE I,G,539
4397,4762,BOLONGO,G,540
4398,4763,GAMBATE,G,540
4399,4764,INGASU,G,540
4400,4765,MUMA,G,540
4401,4766,NGBANZI,G,540
4402,4767,ZAMBUTU,G,540
4403,4768,ZAMU,G,540
4404,4769,BISANGU,G,541
4405,4770,DONGOBE,G,541
4406,4771,GBASA,G,541
4407,4772,HILO,G,541
4408,4773,MBOLI,G,541
4409,4774,DEKERE,G,542
4410,4775,ETELI,G,542
4411,4776,GATANGA,G,542
4412,4777,GUNGBA,G,542
4413,4778,LIGBASA,G,542
4414,4779,MOKOZO,G,542
4415,4780,MONZILI,G,542
4416,4781,NDINGBO,G,542
4417,4782,UELE,G,542
4418,4783,ZAGBO,G,542
4419,4784,ZAKILA,G,542
4420,4785,MBELETU,G,543
4421,4786,NGANYA,G,543
4422,4787,NGONGU,G,543
4423,4788,NUNGIA,G,543
4424,4789,BAYE,G,544
4425,4790,GULUGBE,G,544
4426,4791,MALIMBALA,G,544
4427,4792,MANAVUE,G,544
4428,4793,NUNGBA,G,544
4429,4794,BADAYI,G,545
4430,4795,DEZU,G,545
4431,4796,SANZA,G,545
4432,4797,TILIGBA,G,545
4433,4798,KASAMBI,G,546
4434,4799,LYANGA,G,546
4435,4800,MABENGE,G,546
4436,4801,USUMO,G,546
4437,4802,YOKUTALA,G,546
4438,4803,BANGBE,G,547
4439,4804,BIASU,G,547
4440,4805,LONDO,G,547
4441,4806,NDUMBA,G,547
4442,4807,ZALO,G,547
4443,4808,BOBETEA,G,548
4444,4809,BODUNGUNA,G,548
4445,4810,BOKUSI,G,548
4446,4811,BOMOLOMA,G,548
4447,4812,ZETE (BONDILA),G,548
4448,4813,BOZABWA,G,548
4449,4815,LENGO,G,549
4450,4816,NDOGBA,G,549
4451,4817,NZERET,G,549
4452,4818,SOA,G,549
4453,4820,BOBAMBWA,G,550
4454,4821,BODAKPA I,G,550
4455,4822,BODAKPA II,G,550
4456,4823,BODI,G,550
4457,4824,BOKASELE,G,550
4458,4825,BOMBUNA,G,550
4459,4826,BONDANGOSA,G,550
4460,4827,BONDINGIMA,G,550
4461,4828,BONDULUNGBA,G,550
4462,4829,BONGBANGELE,G,550
4463,4830,BONGBATIA,G,550
4464,4832,BANGALUMA,G,551
4465,4833,BANGOMBI,G,551
4466,4834,BASAYO,G,551
4467,4835,BAYANGE,G,551
4468,4836,BOBIMBA,G,551
4469,4837,BOBITA,G,551
4470,4838,BOGBAZE,G,551
4471,4839,BOGONGEA,G,551
4472,4840,BONGBOKPOLE,G,551
4473,4841,BOSAWA,G,551
4474,4842,BOZANGADA,G,551
4475,4843,BABAA,G,552
4476,4844,BAGOGO,G,552
4477,4845,BANGALUMA,G,552
4478,5192,BOVOBONDONI,G,553
4479,5193,BOVOMBILI,G,553
4480,5194,BOVOPIO,G,553
4481,5195,BOVOTUKUSYANGWE,G,553
4482,5198,ABAMBAA,G,554
4483,5199,BABONDE,G,554
4484,5200,BANUNGBE,G,554
4485,5201,BAPONDAKAME,G,554
4486,5202,BAVAINGBE,G,554
4487,5203,BAVAKINI,G,554
4488,5204,BAVASAMOA,G,554
4489,5205,BAVOMBISE,G,554
4490,5206,BAVOTUKO,G,554
4491,5207,KOKOO,G,554
4492,5208,LEGBO,G,554
4493,5209,MANDELE,G,554
4494,4846,BATUE,G,552
4495,4847,BAYEU,G,552
4496,4848,BOGATA,G,552
4497,4849,BOGBEME,G,552
4498,4850,BOMBIDISI,G,552
4499,4851,BONDONGBALE,G,552
4500,4852,BULIA MAMBOLI,G,552
4501,4853,BULIALEGBANGU,G,552
4502,4854,BATUE,G,555
4503,4855,BAWENZA,G,555
4504,4856,BOBENGE,G,555
4505,4857,BODEMBU,G,555
4506,4858,BOGBAZE,G,555
4507,4860,BOKUSI,G,555
4508,4861,BONGANI,G,555
4509,4862,BOPANDO,G,555
4510,4863,BOSOY,G,555
4511,4864,BOZAKI,G,555
4512,4865,GBANGBAA,G,555
4513,4866,MOBATI,G,555
4514,4867,BANGBALEA,G,556
